
> web@0.1.0 dev
> next dev

▲ Next.js 16.2.2 (Turbopack)
- Local:         http://localhost:3001
- Network:       http://192.168.18.9:3001
- Environments: .env.local
✓ Ready in 678ms
Creating turbopack project {
  dir: 'D:\\My Work\\hrm-dijipeople\\DijiPeople\\dijipeople\\apps\\web',
  testMode: true
}

 GET /login?next=%2Fdashboard%2Fonboarding 200 in 363ms (next.js: 110ms, proxy.ts: 19ms, application-code: 233ms)
 GET /login?next=%2Fdashboard 200 in 356ms (next.js: 61ms, proxy.ts: 109ms, application-code: 186ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 269ms (next.js: 67ms, proxy.ts: 60ms, application-code: 141ms)
 GET /login?next=%2Fdashboard 200 in 321ms (next.js: 72ms, proxy.ts: 64ms, application-code: 184ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 449ms (next.js: 14ms, proxy.ts: 12ms, application-code: 423ms)
 GET /login?next=%2Fdashboard 200 in 450ms (next.js: 51ms, proxy.ts: 12ms, application-code: 388ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 454ms (next.js: 37ms, proxy.ts: 100ms, application-code: 317ms)
 GET /login?next=%2Fdashboard 200 in 374ms (next.js: 77ms, proxy.ts: 35ms, application-code: 262ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 360ms (next.js: 89ms, proxy.ts: 75ms, application-code: 197ms)
 GET /login?next=%2Fdashboard 200 in 446ms (next.js: 91ms, proxy.ts: 89ms, application-code: 265ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 465ms (next.js: 20ms, proxy.ts: 17ms, application-code: 428ms)
 GET /login?next=%2Fdashboard 200 in 465ms (next.js: 92ms, proxy.ts: 17ms, application-code: 356ms)
 GET /login?next=%2Fdashboard 200 in 464ms (next.js: 45ms, proxy.ts: 140ms, application-code: 278ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 339ms (next.js: 74ms, proxy.ts: 38ms, application-code: 227ms)
 GET /login?next=%2Fdashboard 200 in 333ms (next.js: 69ms, proxy.ts: 81ms, application-code: 184ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 424ms (next.js: 139ms, proxy.ts: 67ms, application-code: 218ms)
 GET /login?next=%2Fdashboard 200 in 381ms (next.js: 21ms, proxy.ts: 19ms, application-code: 341ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 379ms (next.js: 70ms, proxy.ts: 20ms, application-code: 289ms)
 GET /login?next=%2Fdashboard 200 in 371ms (next.js: 75ms, proxy.ts: 66ms, application-code: 229ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 316ms (next.js: 69ms, proxy.ts: 70ms, application-code: 177ms)
 GET /login?next=%2Fdashboard 200 in 272ms (next.js: 66ms, proxy.ts: 71ms, application-code: 135ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 296ms (next.js: 106ms, proxy.ts: 65ms, application-code: 126ms)
 GET /login?next=%2Fdashboard 200 in 339ms (next.js: 16ms, proxy.ts: 13ms, application-code: 310ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 340ms (next.js: 59ms, proxy.ts: 13ms, application-code: 269ms)
 GET /login?next=%2Fdashboard 200 in 339ms (next.js: 63ms, proxy.ts: 56ms, application-code: 220ms)
 GET /login?next=%2Fdashboard 200 in 300ms (next.js: 61ms, proxy.ts: 62ms, application-code: 178ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 253ms (next.js: 52ms, proxy.ts: 58ms, application-code: 143ms)
 GET /login?next=%2Fdashboard 200 in 329ms (next.js: 89ms, proxy.ts: 59ms, application-code: 181ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 329ms (next.js: 14ms, proxy.ts: 11ms, application-code: 304ms)
 GET /login?next=%2Fdashboard 200 in 329ms (next.js: 51ms, proxy.ts: 12ms, application-code: 267ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 328ms (next.js: 29ms, proxy.ts: 95ms, application-code: 204ms)
 GET /login?next=%2Fdashboard 200 in 243ms (next.js: 57ms, proxy.ts: 25ms, application-code: 161ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 241ms (next.js: 55ms, proxy.ts: 56ms, application-code: 130ms)
 GET /login?next=%2Fdashboard 200 in 241ms (next.js: 92ms, proxy.ts: 58ms, application-code: 92ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 488ms (next.js: 23ms, proxy.ts: 12ms, application-code: 453ms)
 GET /login?next=%2Fdashboard 200 in 488ms (next.js: 160ms, proxy.ts: 12ms, application-code: 317ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 491ms (next.js: 28ms, proxy.ts: 224ms, application-code: 238ms)
 GET /login?next=%2Fdashboard 200 in 484ms (next.js: 67ms, proxy.ts: 228ms, application-code: 189ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 282ms (next.js: 109ms, proxy.ts: 23ms, application-code: 149ms)
 GET /login?next=%2Fdashboard 200 in 273ms (next.js: 103ms, proxy.ts: 62ms, application-code: 108ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 334ms (next.js: 17ms, proxy.ts: 17ms, application-code: 299ms)
 GET /login?next=%2Fdashboard 200 in 335ms (next.js: 63ms, proxy.ts: 16ms, application-code: 256ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 328ms (next.js: 72ms, proxy.ts: 56ms, application-code: 200ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 279ms (next.js: 98ms, proxy.ts: 66ms, application-code: 115ms)
 GET /login?next=%2Fdashboard 200 in 331ms (next.js: 63ms, proxy.ts: 109ms, application-code: 158ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 242ms (next.js: 96ms, proxy.ts: 64ms, application-code: 82ms)
 GET /login?next=%2Fdashboard 200 in 350ms (next.js: 24ms, proxy.ts: 12ms, application-code: 315ms)
 GET /login?next=%2Fdashboard 200 in 347ms (next.js: 63ms, proxy.ts: 17ms, application-code: 267ms)
 GET /login?next=%2Fdashboard 200 in 345ms (next.js: 63ms, proxy.ts: 63ms, application-code: 219ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 345ms (next.js: 55ms, proxy.ts: 107ms, application-code: 183ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 346ms (next.js: 95ms, proxy.ts: 107ms, application-code: 144ms)
 GET /login?next=%2Fdashboard 200 in 304ms (next.js: 135ms, proxy.ts: 60ms, application-code: 109ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 319ms (next.js: 24ms, proxy.ts: 15ms, application-code: 280ms)
 GET /login?next=%2Fdashboard 200 in 316ms (next.js: 57ms, proxy.ts: 19ms, application-code: 239ms)
 GET /login?next=%2Fdashboard 200 in 311ms (next.js: 63ms, proxy.ts: 57ms, application-code: 191ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 307ms (next.js: 55ms, proxy.ts: 99ms, application-code: 153ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 307ms (next.js: 93ms, proxy.ts: 99ms, application-code: 115ms)
 GET /login?next=%2Fdashboard 200 in 274ms (next.js: 129ms, proxy.ts: 59ms, application-code: 85ms)
 GET /login?next=%2Fdashboard 200 in 819ms (next.js: 21ms, proxy.ts: 13ms, application-code: 784ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 822ms (next.js: 62ms, proxy.ts: 17ms, application-code: 743ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 822ms (next.js: 64ms, proxy.ts: 58ms, application-code: 700ms)
 GET /login?next=%2Fdashboard 200 in 815ms (next.js: 72ms, proxy.ts: 103ms, application-code: 640ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 820ms (next.js: 150ms, proxy.ts: 104ms, application-code: 566ms)
 GET /login?next=%2Fdashboard 200 in 932ms (next.js: 216ms, proxy.ts: 60ms, application-code: 656ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 1683ms (next.js: 221ms, proxy.ts: 154ms, application-code: 1308ms)
 GET /login?next=%2Fdashboard 200 in 1686ms (next.js: 426ms, proxy.ts: 161ms, application-code: 1099ms)
 GET /login?next=%2Fdashboard 200 in 1551ms (next.js: 421ms, proxy.ts: 408ms, application-code: 722ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 1560ms (next.js: 280ms, proxy.ts: 712ms, application-code: 568ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 1560ms (next.js: 343ms, proxy.ts: 787ms, application-code: 430ms)
 GET /login?next=%2Fdashboard 200 in 1199ms (next.js: 529ms, proxy.ts: 410ms, application-code: 260ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 751ms (next.js: 58ms, proxy.ts: 43ms, application-code: 650ms)
 GET /login?next=%2Fdashboard 200 in 754ms (next.js: 168ms, proxy.ts: 54ms, application-code: 532ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 720ms (next.js: 136ms, proxy.ts: 163ms, application-code: 421ms)
 GET /login?next=%2Fdashboard 200 in 734ms (next.js: 123ms, proxy.ts: 259ms, application-code: 352ms)
 GET /login?next=%2Fdashboard 200 in 722ms (next.js: 209ms, proxy.ts: 256ms, application-code: 257ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 604ms (next.js: 213ms, proxy.ts: 220ms, application-code: 171ms)
 GET /login?next=%2Fdashboard 200 in 732ms (next.js: 50ms, proxy.ts: 34ms, application-code: 647ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 722ms (next.js: 125ms, proxy.ts: 37ms, application-code: 561ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 730ms (next.js: 224ms, proxy.ts: 46ms, application-code: 460ms)
 GET /login?next=%2Fdashboard 200 in 707ms (next.js: 126ms, proxy.ts: 224ms, application-code: 357ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 825ms (next.js: 202ms, proxy.ts: 223ms, application-code: 401ms)
 GET /login?next=%2Fdashboard 200 in 797ms (next.js: 212ms, proxy.ts: 225ms, application-code: 360ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 821ms (next.js: 58ms, proxy.ts: 174ms, application-code: 588ms)
 GET /login?next=%2Fdashboard 200 in 815ms (next.js: 140ms, proxy.ts: 198ms, application-code: 477ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 634ms (next.js: 239ms, proxy.ts: 30ms, application-code: 365ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 625ms (next.js: 110ms, proxy.ts: 241ms, application-code: 274ms)
 GET /login?next=%2Fdashboard 200 in 638ms (next.js: 207ms, proxy.ts: 242ms, application-code: 188ms)
 GET /login?next=%2Fdashboard 200 in 480ms (next.js: 184ms, proxy.ts: 118ms, application-code: 178ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 488ms (next.js: 22ms, proxy.ts: 23ms, application-code: 444ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 484ms (next.js: 121ms, proxy.ts: 25ms, application-code: 338ms)
 GET /login?next=%2Fdashboard 200 in 476ms (next.js: 136ms, proxy.ts: 74ms, application-code: 266ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 476ms (next.js: 83ms, proxy.ts: 174ms, application-code: 218ms)
 GET /login?next=%2Fdashboard 200 in 422ms (next.js: 118ms, proxy.ts: 135ms, application-code: 169ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 313ms (next.js: 139ms, proxy.ts: 78ms, application-code: 96ms)
 GET /login?next=%2Fdashboard 200 in 484ms (next.js: 23ms, proxy.ts: 16ms, application-code: 445ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 481ms (next.js: 76ms, proxy.ts: 18ms, application-code: 386ms)
 GET /login?next=%2Fdashboard 200 in 483ms (next.js: 85ms, proxy.ts: 72ms, application-code: 326ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 483ms (next.js: 139ms, proxy.ts: 124ms, application-code: 220ms)
 GET /login?next=%2Fdashboard 200 in 429ms (next.js: 181ms, proxy.ts: 80ms, application-code: 168ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 428ms (next.js: 133ms, proxy.ts: 188ms, application-code: 107ms)
 GET /login?next=%2Fdashboard 200 in 496ms (next.js: 28ms, proxy.ts: 22ms, application-code: 445ms)
 GET /login?next=%2Fdashboard 200 in 490ms (next.js: 77ms, proxy.ts: 25ms, application-code: 388ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 485ms (next.js: 149ms, proxy.ts: 22ms, application-code: 314ms)
 GET /login?next=%2Fdashboard 200 in 481ms (next.js: 78ms, proxy.ts: 146ms, application-code: 257ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 481ms (next.js: 135ms, proxy.ts: 144ms, application-code: 201ms)
 GET /login?next=%2Fdashboard 200 in 423ms (next.js: 138ms, proxy.ts: 143ms, application-code: 143ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 491ms (next.js: 31ms, proxy.ts: 16ms, application-code: 444ms)
 GET /login?next=%2Fdashboard 200 in 486ms (next.js: 92ms, proxy.ts: 22ms, application-code: 372ms)
 GET /login?next=%2Fdashboard 200 in 490ms (next.js: 104ms, proxy.ts: 86ms, application-code: 300ms)
 GET /login?next=%2Fdashboard 200 in 471ms (next.js: 94ms, proxy.ts: 152ms, application-code: 224ms)
 GET /login?next=%2Fdashboard 200 in 421ms (next.js: 203ms, proxy.ts: 103ms, application-code: 115ms)
 GET /login?next=%2Fdashboard 200 in 483ms (next.js: 150ms, proxy.ts: 152ms, application-code: 181ms)
 GET /login?next=%2Fdashboard 200 in 421ms (next.js: 29ms, proxy.ts: 22ms, application-code: 370ms)
 GET /login?next=%2Fdashboard 200 in 418ms (next.js: 87ms, proxy.ts: 30ms, application-code: 301ms)
 GET /login?next=%2Fdashboard 200 in 404ms (next.js: 74ms, proxy.ts: 86ms, application-code: 243ms)
 GET /login?next=%2Fdashboard 200 in 395ms (next.js: 64ms, proxy.ts: 133ms, application-code: 198ms)
 GET /login?next=%2Fdashboard 200 in 394ms (next.js: 104ms, proxy.ts: 131ms, application-code: 159ms)
 GET /login?next=%2Fdashboard 200 in 336ms (next.js: 151ms, proxy.ts: 78ms, application-code: 108ms)
 GET /login?next=%2Fdashboard 200 in 404ms (next.js: 29ms, proxy.ts: 18ms, application-code: 357ms)
 GET /login?next=%2Fdashboard 200 in 402ms (next.js: 76ms, proxy.ts: 29ms, application-code: 296ms)
 GET /login?next=%2Fdashboard 200 in 388ms (next.js: 71ms, proxy.ts: 70ms, application-code: 248ms)
 GET /login?next=%2Fdashboard 200 in 387ms (next.js: 164ms, proxy.ts: 75ms, application-code: 149ms)
 GET /login?next=%2Fdashboard 200 in 392ms (next.js: 114ms, proxy.ts: 70ms, application-code: 208ms)
 GET /login?next=%2Fdashboard 200 in 393ms (next.js: 224ms, proxy.ts: 75ms, application-code: 94ms)
 GET /login?next=%2Fdashboard 200 in 571ms (next.js: 23ms, proxy.ts: 19ms, application-code: 529ms)
 GET /login?next=%2Fdashboard 200 in 566ms (next.js: 65ms, proxy.ts: 25ms, application-code: 475ms)
 GET /login?next=%2Fdashboard 200 in 558ms (next.js: 226ms, proxy.ts: 63ms, application-code: 269ms)
 GET /login?next=%2Fdashboard 200 in 561ms (next.js: 299ms, proxy.ts: 67ms, application-code: 196ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 563ms (next.js: 341ms, proxy.ts: 66ms, application-code: 157ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 565ms (next.js: 391ms, proxy.ts: 62ms, application-code: 112ms)
 GET /login?next=%2Fdashboard 200 in 375ms (next.js: 21ms, proxy.ts: 20ms, application-code: 334ms)
 GET /login?next=%2Fdashboard 200 in 364ms (next.js: 66ms, proxy.ts: 19ms, application-code: 279ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 362ms (next.js: 65ms, proxy.ts: 64ms, application-code: 233ms)
 GET /login?next=%2Fdashboard 200 in 370ms (next.js: 108ms, proxy.ts: 66ms, application-code: 195ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 368ms (next.js: 158ms, proxy.ts: 66ms, application-code: 144ms)
 GET /login?next=%2Fdashboard 200 in 326ms (next.js: 166ms, proxy.ts: 65ms, application-code: 95ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 377ms (next.js: 24ms, proxy.ts: 17ms, application-code: 336ms)
 GET /login?next=%2Fdashboard 200 in 369ms (next.js: 72ms, proxy.ts: 22ms, application-code: 274ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 368ms (next.js: 69ms, proxy.ts: 67ms, application-code: 232ms)
 GET /login?next=%2Fdashboard 200 in 364ms (next.js: 117ms, proxy.ts: 71ms, application-code: 177ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 320ms (next.js: 115ms, proxy.ts: 69ms, application-code: 136ms)
 GET /login?next=%2Fdashboard 200 in 319ms (next.js: 152ms, proxy.ts: 66ms, application-code: 101ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 316ms (next.js: 20ms, proxy.ts: 15ms, application-code: 281ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 312ms (next.js: 61ms, proxy.ts: 21ms, application-code: 230ms)
 GET /login?next=%2Fdashboard 200 in 307ms (next.js: 65ms, proxy.ts: 56ms, application-code: 186ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 305ms (next.js: 101ms, proxy.ts: 60ms, application-code: 144ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 262ms (next.js: 95ms, proxy.ts: 61ms, application-code: 106ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 266ms (next.js: 129ms, proxy.ts: 61ms, application-code: 76ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 327ms (next.js: 18ms, proxy.ts: 14ms, application-code: 295ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 324ms (next.js: 58ms, proxy.ts: 20ms, application-code: 246ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 314ms (next.js: 95ms, proxy.ts: 58ms, application-code: 160ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 323ms (next.js: 58ms, proxy.ts: 60ms, application-code: 204ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 281ms (next.js: 92ms, proxy.ts: 60ms, application-code: 128ms)
 GET /login?next=%2Fdashboard 200 in 279ms (next.js: 128ms, proxy.ts: 59ms, application-code: 93ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 313ms (next.js: 20ms, proxy.ts: 14ms, application-code: 279ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 310ms (next.js: 64ms, proxy.ts: 20ms, application-code: 226ms)
 GET /login?next=%2Fdashboard 200 in 305ms (next.js: 55ms, proxy.ts: 64ms, application-code: 187ms)
 GET /login?next=%2Fdashboard 200 in 307ms (next.js: 88ms, proxy.ts: 64ms, application-code: 156ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 302ms (next.js: 86ms, proxy.ts: 99ms, application-code: 117ms)
 GET /login?next=%2Fdashboard 200 in 265ms (next.js: 128ms, proxy.ts: 60ms, application-code: 77ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 330ms (next.js: 21ms, proxy.ts: 11ms, application-code: 298ms)
 GET /login?next=%2Fdashboard 200 in 328ms (next.js: 57ms, proxy.ts: 20ms, application-code: 251ms)
 GET /login?next=%2Fdashboard 200 in 325ms (next.js: 52ms, proxy.ts: 59ms, application-code: 214ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 320ms (next.js: 52ms, proxy.ts: 91ms, application-code: 178ms)
 GET /login?next=%2Fdashboard 200 in 320ms (next.js: 95ms, proxy.ts: 90ms, application-code: 135ms)
 GET /login?next=%2Fdashboard 200 in 291ms (next.js: 134ms, proxy.ts: 55ms, application-code: 102ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 358ms (next.js: 24ms, proxy.ts: 20ms, application-code: 314ms)
 GET /login?next=%2Fdashboard 200 in 356ms (next.js: 67ms, proxy.ts: 27ms, application-code: 262ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 338ms (next.js: 63ms, proxy.ts: 60ms, application-code: 215ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 338ms (next.js: 100ms, proxy.ts: 66ms, application-code: 172ms)
 GET /login?next=%2Fdashboard 200 in 342ms (next.js: 148ms, proxy.ts: 66ms, application-code: 129ms)
 GET /login?next=%2Fdashboard 200 in 339ms (next.js: 158ms, proxy.ts: 102ms, application-code: 80ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 452ms (next.js: 20ms, proxy.ts: 26ms, application-code: 406ms)
 GET /login?next=%2Fdashboard 200 in 445ms (next.js: 57ms, proxy.ts: 23ms, application-code: 365ms)
 GET /login?next=%2Fdashboard 200 in 445ms (next.js: 99ms, proxy.ts: 22ms, application-code: 324ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 444ms (next.js: 136ms, proxy.ts: 21ms, application-code: 287ms)
 GET /login?next=%2Fdashboard 200 in 445ms (next.js: 143ms, proxy.ts: 55ms, application-code: 247ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 451ms (next.js: 259ms, proxy.ts: 58ms, application-code: 135ms)
 GET /login?next=%2Fdashboard 200 in 414ms (next.js: 30ms, proxy.ts: 34ms, application-code: 349ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 399ms (next.js: 90ms, proxy.ts: 31ms, application-code: 278ms)
 GET /login?next=%2Fdashboard 200 in 396ms (next.js: 135ms, proxy.ts: 28ms, application-code: 232ms)
 GET /login?next=%2Fdashboard 200 in 400ms (next.js: 180ms, proxy.ts: 28ms, application-code: 192ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 396ms (next.js: 172ms, proxy.ts: 83ms, application-code: 141ms)
 GET /login?next=%2Fdashboard 200 in 394ms (next.js: 220ms, proxy.ts: 93ms, application-code: 81ms)
 GET /login?next=%2Fdashboard 200 in 342ms (next.js: 20ms, proxy.ts: 23ms, application-code: 300ms)
 GET /login?next=%2Fdashboard 200 in 333ms (next.js: 96ms, proxy.ts: 21ms, application-code: 216ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 338ms (next.js: 60ms, proxy.ts: 23ms, application-code: 255ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 333ms (next.js: 105ms, proxy.ts: 56ms, application-code: 173ms)
 GET /login?next=%2Fdashboard 200 in 332ms (next.js: 139ms, proxy.ts: 59ms, application-code: 135ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 336ms (next.js: 173ms, proxy.ts: 60ms, application-code: 102ms)
 GET /login?next=%2Fdashboard 200 in 339ms (next.js: 22ms, proxy.ts: 18ms, application-code: 299ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 332ms (next.js: 60ms, proxy.ts: 22ms, application-code: 251ms)
 GET /login?next=%2Fdashboard 200 in 331ms (next.js: 108ms, proxy.ts: 20ms, application-code: 204ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 327ms (next.js: 114ms, proxy.ts: 59ms, application-code: 154ms)
 GET /login?next=%2Fdashboard 200 in 334ms (next.js: 149ms, proxy.ts: 59ms, application-code: 125ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 333ms (next.js: 189ms, proxy.ts: 62ms, application-code: 82ms)
 GET /login?next=%2Fdashboard 200 in 354ms (next.js: 19ms, proxy.ts: 22ms, application-code: 312ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 345ms (next.js: 62ms, proxy.ts: 23ms, application-code: 260ms)
 GET /login?next=%2Fdashboard 200 in 346ms (next.js: 103ms, proxy.ts: 21ms, application-code: 221ms)
 GET /login?next=%2Fdashboard 200 in 342ms (next.js: 99ms, proxy.ts: 61ms, application-code: 182ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 342ms (next.js: 148ms, proxy.ts: 60ms, application-code: 134ms)
 GET /login?next=%2Fdashboard 200 in 346ms (next.js: 190ms, proxy.ts: 61ms, application-code: 95ms)
 GET /login?next=%2Fdashboard 200 in 329ms (next.js: 20ms, proxy.ts: 14ms, application-code: 295ms)
 GET /login?next=%2Fdashboard 200 in 320ms (next.js: 58ms, proxy.ts: 63ms, application-code: 199ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 325ms (next.js: 20ms, proxy.ts: 64ms, application-code: 241ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 319ms (next.js: 93ms, proxy.ts: 66ms, application-code: 160ms)
 GET /login?next=%2Fdashboard 200 in 273ms (next.js: 143ms, proxy.ts: 19ms, application-code: 111ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 281ms (next.js: 98ms, proxy.ts: 96ms, application-code: 86ms)
 GET /login?next=%2Fdashboard 200 in 367ms (next.js: 22ms, proxy.ts: 11ms, application-code: 334ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 357ms (next.js: 20ms, proxy.ts: 57ms, application-code: 280ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 357ms (next.js: 101ms, proxy.ts: 61ms, application-code: 195ms)
 GET /login?next=%2Fdashboard 200 in 361ms (next.js: 57ms, proxy.ts: 62ms, application-code: 242ms)
 GET /login?next=%2Fdashboard 200 in 500ms (next.js: 161ms, proxy.ts: 20ms, application-code: 319ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 569ms (next.js: 72ms, proxy.ts: 150ms, application-code: 347ms)
 GET /login?next=%2Fdashboard 200 in 557ms (next.js: 193ms, proxy.ts: 16ms, application-code: 348ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 546ms (next.js: 23ms, proxy.ts: 266ms, application-code: 258ms)
 GET /login?next=%2Fdashboard 200 in 549ms (next.js: 64ms, proxy.ts: 270ms, application-code: 215ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 550ms (next.js: 101ms, proxy.ts: 270ms, application-code: 179ms)
 GET /login?next=%2Fdashboard 200 in 294ms (next.js: 153ms, proxy.ts: 19ms, application-code: 121ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 335ms (next.js: 53ms, proxy.ts: 156ms, application-code: 126ms)
 GET /login?next=%2Fdashboard 200 in 348ms (next.js: 20ms, proxy.ts: 14ms, application-code: 314ms)
 GET /login?next=%2Fdashboard 200 in 340ms (next.js: 60ms, proxy.ts: 17ms, application-code: 264ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 335ms (next.js: 61ms, proxy.ts: 58ms, application-code: 216ms)
 GET /login?next=%2Fdashboard 200 in 341ms (next.js: 101ms, proxy.ts: 58ms, application-code: 182ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 307ms (next.js: 108ms, proxy.ts: 61ms, application-code: 138ms)
 GET /login?next=%2Fdashboard 200 in 356ms (next.js: 57ms, proxy.ts: 139ms, application-code: 159ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 364ms (next.js: 24ms, proxy.ts: 17ms, application-code: 323ms)
 GET /login?next=%2Fdashboard 200 in 361ms (next.js: 81ms, proxy.ts: 20ms, application-code: 261ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 358ms (next.js: 78ms, proxy.ts: 72ms, application-code: 208ms)
 GET /login?next=%2Fdashboard 200 in 360ms (next.js: 121ms, proxy.ts: 79ms, application-code: 160ms)
 GET /login?next=%2Fdashboard%2Fonboarding 200 in 300ms (next.js: 107ms, proxy.ts: 71ms, application-code: 122ms)
